year,state,electiondistrict,runoff,candidate,party,writein,candidatevotes,totalvotes
2010,WEST VIRGINIA,WV2,NA,VIRGINIA LYNCH GRAF,DEMOCRAT,FALSE,55001,185246
2010,WEST VIRGINIA,WV2,NA,SHELLEY MOORE CAPITO,REPUBLICAN,FALSE,126814,185246
2010,WEST VIRGINIA,WV2,NA,PHIL HUDOK,CONSTITUTION,FALSE,3431,185246
2010,WEST VIRGINIA,WV3,NA,"ELLIOTT E. """"SPIKE"""" MAYNARD",REPUBLICAN,FALSE,65611,149247
2010,WEST VIRGINIA,WV3,NA,NICK J. RAHALL II,DEMOCRAT,FALSE,83636,149247
2010,WISCONSIN,WI1,NA,JOHN HECKENLIVELY,DEMOCRAT,FALSE,79363,263627
2010,WISCONSIN,WI1,NA,PAUL RYAN,REPUBLICAN,FALSE,179819,263627
2010,WISCONSIN,WI1,NA,JOSEPH KEXEL,LIBERTARIAN,FALSE,4311,263627
2010,WISCONSIN,WI2,NA,CHAD LEE,REPUBLICAN,FALSE,118099,309460
2010,WISCONSIN,WI2,NA,TAMMY BALDWIN,DEMOCRAT,FALSE,191164,309460
2010,WISCONSIN,WI3,NA,DAN KAPANKE,REPUBLICAN,FALSE,116838,251340
2010,WISCONSIN,WI3,NA,MICHAEL KRSIEAN,INDEPDENT CITIZEN FOR CONSTITUTIONAL GOVERNMENT,FALSE,8001,251340
2010,WISCONSIN,WI3,NA,RON KIND,DEMOCRAT,FALSE,126380,251340
2010,WISCONSIN,WI4,NA,DAN SEBRING,REPUBLICAN,FALSE,61543,208103
2010,WISCONSIN,WI4,NA,GWEN MOORE,DEMOCRAT,FALSE,143559,208103
2010,WISCONSIN,WI4,NA,EDDIE AHMAD AYYASH,COALITION ON GOVERNMENT REFORM,FALSE,2802,208103
2010,WISCONSIN,WI5,NA,ROBERT R. RAYMOND,INDEPENDENT,FALSE,10813,331258
2010,WISCONSIN,WI5,NA,TODD P. KOLOSSO,DEMOCRAT,FALSE,90634,331258
2010,WISCONSIN,WI5,NA,F. JAMES SENSENBRENNER,REPUBLICAN,FALSE,229642,331258
2010,WISCONSIN,WI6,NA,JOSEPH C. KALLAS,DEMOCRAT,FALSE,75926,259367
2010,WISCONSIN,WI6,NA,THOMAS E. PETRI,REPUBLICAN,FALSE,183271,259367
2010,WISCONSIN,WI7,NA,JULIE M. LASSA,DEMOCRAT,FALSE,113018,254389
2010,WISCONSIN,WI7,NA,GARY KAUTHER,INDEPENDENT NO WAR BAILOUT,FALSE,8397,254389
2010,WISCONSIN,WI7,NA,SEAN DUFFY,REPUBLICAN,FALSE,132551,254389
2010,WISCONSIN,WI8,NA,REID J. RIBBLE,REPUBLICAN,FALSE,143998,262938
2010,WISCONSIN,WI8,NA,STEVE KAGEN,DEMOCRAT,FALSE,118646,262938
2010,WYOMING,WY0,NA,UNDER VOTES,,FALSE,3665,190822
2010,WYOMING,WY0,NA,JOHN V. LOVE,LIBERTARIAN,FALSE,9253,190822
2010,WYOMING,WY0,NA,DAVID WENDT,DEMOCRAT,FALSE,45768,190822
2010,WYOMING,WY0,NA,CYNTHIA M. LUMMIS,REPUBLICAN,FALSE,131661,190822
2012,ALABAMA,AL1,NA,NA,NA,TRUE,4302,200676
2012,ALABAMA,AL1,NA,JO BONNER,REPUBLICAN,FALSE,196374,200676
2012,ALABAMA,AL2,NA,THERESE FORD,DEMOCRAT,FALSE,103092,283953
2012,ALABAMA,AL2,NA,MARTHA ROBY,REPUBLICAN,FALSE,180591,283953
2012,ALABAMA,AL3,NA,MIKE ROGERS,REPUBLICAN,FALSE,175306,273930
2012,ALABAMA,AL3,NA,JOHN ANDREW HARRIS,DEMOCRAT,FALSE,98141,273930
2012,ALABAMA,AL4,NA,DANIEL H. BOMAN,DEMOCRAT,FALSE,69706,269118
2012,ALABAMA,AL4,NA,ROBERT B. ADERHOLT,REPUBLICAN,FALSE,199071,269118
2012,ALABAMA,AL5,NA,CHARLIE L. HOLLEY,DEMOCRAT,FALSE,101772,291293
2012,ALABAMA,AL5,NA,MO BROOKS,REPUBLICAN,FALSE,189185,291293
2012,ALABAMA,AL6,NA,PENNY H. BAILEY,DEMOCRAT,FALSE,88267,308102
2012,ALABAMA,AL6,NA,SPENCER BACHUS,REPUBLICAN,FALSE,219262,308102
2012,ALABAMA,AL7,NA,DON CHAMBERLAIN,REPUBLICAN,FALSE,73835,306558
2012,ALABAMA,AL7,NA,TERRI A. SEWELL,DEMOCRAT,FALSE,232520,306558
2012,ALASKA,AK0,NA,JIM C. MCDERMOTT,LIBERTARIAN,FALSE,15028,289804
2012,ALASKA,AK0,NA,DON YOUNG,REPUBLICAN,FALSE,185296,289804
2012,ALASKA,AK0,NA,TED GIANOUTSOS,NOMINATED BY PETITION,FALSE,5589,289804
2012,ALASKA,AK0,NA,SHARON M. CISSNA,DEMOCRAT,FALSE,82927,289804
2012,ARIZONA,AZ1,NA,KIM ALLEN,LIBERTARIAN,FALSE,15227,251595
2012,ARIZONA,AZ1,NA,ANN KIRKPATRICK,DEMOCRAT,FALSE,122774,251595
2012,ARIZONA,AZ1,NA,JONATHAN PATON,REPUBLICAN,FALSE,113594,251595
2012,ARIZONA,AZ2,NA,MARTHA MCSALLY,REPUBLICAN,FALSE,144884,292279
2012,ARIZONA,AZ2,NA,RON BARBER,DEMOCRAT,FALSE,147338,292279
2012,ARIZONA,AZ3,NA,RA_L M. GRIJALVA,DEMOCRAT,FALSE,98468,168698
2012,ARIZONA,AZ3,NA,BLANCA GUERRA,LIBERTARIAN,FALSE,7567,168698
2012,ARIZONA,AZ3,NA,GABRIELA SAUCEDO MERCER,REPUBLICAN,FALSE,62663,168698
2012,ARIZONA,AZ4,NA,RICHARD GRAYSON,AMERICANS ELECT,FALSE,2393,243760
2012,ARIZONA,AZ4,NA,JOE PAMELIA,LIBERTARIAN,FALSE,9306,243760
2012,ARIZONA,AZ4,NA,JOHNNIE ROBINSON,DEMOCRAT,FALSE,69154,243760
2012,ARIZONA,AZ4,NA,PAUL A. GOSAR,REPUBLICAN,FALSE,162907,243760
2012,ARIZONA,AZ5,NA,MATT SALMON,REPUBLICAN,FALSE,183470,273059
2012,ARIZONA,AZ5,NA,SPENCER MORGAN,DEMOCRAT,FALSE,89589,273059
2012,ARIZONA,AZ6,NA,MARK SALAZAR,GREEN,FALSE,5637,293177
2012,ARIZONA,AZ6,NA,JACK ANDERSON,LIBERTARIAN,FALSE,10167,293177
2012,ARIZONA,AZ6,NA,DAVID SCHWEIKERT,REPUBLICAN,FALSE,179706,293177
2012,ARIZONA,AZ6,NA,MATT JETTE,DEMOCRAT,FALSE,97666,293177
2012,ARIZONA,AZ7,NA,JOE COBB,LIBERTARIAN,FALSE,23338,127827
2012,ARIZONA,AZ7,NA,ED PASTOR,DEMOCRAT,FALSE,104489,127827
2012,ARIZONA,AZ8,NA,GENE SCHARER,DEMOCRAT,FALSE,95635,272791
2012,ARIZONA,AZ8,NA,STEPHEN DOLGOS,AMERICANS ELECT,FALSE,4347,272791
2012,ARIZONA,AZ8,NA,TRENT FRANKS,REPUBLICAN,FALSE,172809,272791
2012,ARIZONA,AZ9,NA,VERNON B. PARKER,REPUBLICAN,FALSE,111630,250131
2012,ARIZONA,AZ9,NA,POWELL GAMMILL,LIBERTARIAN,FALSE,16620,250131
2012,ARIZONA,AZ9,NA,KYRSTEN SINEMA,DEMOCRAT,FALSE,121881,250131
2012,ARKANSAS,AR1,NA,JESSICA PAXTON,LIBERTARIAN,FALSE,6427,246843
2012,ARKANSAS,AR1,NA,JACOB HOLLOWAY,GREEN,FALSE,5015,246843
2012,ARKANSAS,AR1,NA,"ERIC A. """"RICK"""" CRAWFORD",REPUBLICAN,FALSE,138800,246843
2012,ARKANSAS,AR1,NA,SCOTT ELLINGTON,DEMOCRAT,FALSE,96601,246843
2012,ARKANSAS,AR2,NA,TIM GRIFFIN,REPUBLICAN,FALSE,158175,286598
2012,ARKANSAS,AR2,NA,HERB RULE,DEMOCRAT,FALSE,113156,286598
2012,ARKANSAS,AR2,NA,CHRIS HAYES,LIBERTARIAN,FALSE,6701,286598
2012,ARKANSAS,AR2,NA,BARBARA WARD,GREEN,FALSE,8566,286598
2012,ARKANSAS,AR3,NA,DAVID PANGRAC,LIBERTARIAN,FALSE,19875,245660
2012,ARKANSAS,AR3,NA,STEVE WOMACK,REPUBLICAN,FALSE,186467,245660
2012,ARKANSAS,AR3,NA,REBEKAH J. KENNEDY,GREEN,FALSE,39318,245660
2012,ARKANSAS,AR4,NA,TOM COTTON,REPUBLICAN,FALSE,154149,258953
2012,ARKANSAS,AR4,NA,J. JOSHUA DRAKE,GREEN,FALSE,4807,258953
2012,ARKANSAS,AR4,NA,BOBBY TULLIS,LIBERTARIAN,FALSE,4984,258953
2012,ARKANSAS,AR4,NA,GENE JEFFRESS,DEMOCRAT,FALSE,95013,258953
2012,CALIFORNIA,CA1,NA,JIM REED,DEMOCRAT,FALSE,125386,294213
2012,CALIFORNIA,CA1,NA,DOUG LA MALFA,REPUBLICAN,FALSE,168827,294213
2012,CALIFORNIA,CA2,NA,JARED HUFFMAN,DEMOCRAT,FALSE,226216,317526
2012,CALIFORNIA,CA2,NA,DANIEL W. ROBERTS,REPUBLICAN,FALSE,91310,317526
2012,CALIFORNIA,CA3,NA,KIM VANN,REPUBLICAN,FALSE,107086,233968
2012,CALIFORNIA,CA3,NA,JOHN GARAMENDI,DEMOCRAT,FALSE,126882,233968
2012,CALIFORNIA,CA4,NA,TOM MCCLINTOCK,REPUBLICAN,FALSE,197803,323688
2012,CALIFORNIA,CA4,NA,JACK UPPAL,DEMOCRAT,FALSE,125885,323688
2012,CALIFORNIA,CA5,NA,RANDY LOFTIN,REPUBLICAN,FALSE,69545,272417
2012,CALIFORNIA,CA5,NA,MIKE THOMPSON,DEMOCRAT,FALSE,202872,272417
2012,CALIFORNIA,CA6,NA,DORIS O. MATSUI,DEMOCRAT,FALSE,160667,214073
2012,CALIFORNIA,CA6,NA,"JOSEPH MCCRAY, SR.",REPUBLICAN,FALSE,53406,214073
2012,CALIFORNIA,CA7,NA,DANIEL E. LUNGREN,REPUBLICAN,FALSE,132050,273291
2012,CALIFORNIA,CA7,NA,AMI BERA,DEMOCRAT,FALSE,141241,273291
2012,CALIFORNIA,CA8,NA,GREGG IMUS,REPUBLICAN,FALSE,76551,179644
2012,CALIFORNIA,CA8,NA,PAUL COOK,REPUBLICAN,FALSE,103093,179644
2012,CALIFORNIA,CA9,NA,RICKY GILL,REPUBLICAN,FALSE,94704,213077
2012,CALIFORNIA,CA9,NA,JERRY MCNERNEY,DEMOCRAT,FALSE,118373,213077
2012,CALIFORNIA,CA10,NA,JEFF DENHAM,REPUBLICAN,FALSE,110265,209199
2012,CALIFORNIA,CA10,NA,JOSE HERNANDEZ,DEMOCRAT,FALSE,98934,209199
2012,CALIFORNIA,CA11,NA,GEORGE MILLER,DEMOCRAT,FALSE,200743,287879
2012,CALIFORNIA,CA11,NA,VIRGINIA FULLER,REPUBLICAN,FALSE,87136,287879
2012,CALIFORNIA,CA12,NA,JOHN DENNIS,REPUBLICAN,FALSE,44478,298187
2012,CALIFORNIA,CA12,NA,NANCY PELOSI,DEMOCRAT,FALSE,253709,298187
2012,CALIFORNIA,CA13,NA,BARBARA LEE,DEMOCRAT,FALSE,250436,288582
2012,CALIFORNIA,CA13,NA,MARILYN M. SINGLETON,NONE,FALSE,38146,288582
2012,CALIFORNIA,CA14,NA,DEBORAH ??DEBBIE?? BACIGALUPI,REPUBLICAN,FALSE,54455,258283
2012,CALIFORNIA,CA14,NA,JACKIE SPEIER,DEMOCRAT,FALSE,203828,258283
2012,CALIFORNIA,CA15,NA,FORTNEY PETE STARK,DEMOCRAT,FALSE,110646,231034
2012,CALIFORNIA,CA15,NA,ERIC SWALWELL,DEMOCRAT,FALSE,120388,231034
2012,CALIFORNIA,CA16,NA,JIM COSTA,DEMOCRAT,FALSE,84649,147450
2012,CALIFORNIA,CA16,NA,BRIAN DANIEL WHELAN,REPUBLICAN,FALSE,62801,147450
2012,CALIFORNIA,CA17,NA,EVELYN LI,REPUBLICAN,FALSE,57336,216728
2012,CALIFORNIA,CA17,NA,MICHAEL M. HONDA,DEMOCRAT,FALSE,159392,216728
2012,CALIFORNIA,CA18,NA,ANNA G. ESHOO,DEMOCRAT,FALSE,212831,301934
2012,CALIFORNIA,CA18,NA,DAVE CHAPMAN,REPUBLICAN,FALSE,89103,301934
2012,CALIFORNIA,CA19,NA,ZOE LOFGREN,DEMOCRAT,FALSE,162300,221613
2012,CALIFORNIA,CA19,NA,ROBERT MURRAY,REPUBLICAN,FALSE,59313,221613
2012,CALIFORNIA,CA20,NA,SAM FARR,DEMOCRAT,FALSE,172996,233562
2012,CALIFORNIA,CA20,NA,JEFF TAYLOR,REPUBLICAN,FALSE,60566,233562
2012,CALIFORNIA,CA21,NA,JOHN HERNANDEZ,DEMOCRAT,FALSE,49119,116283
2012,CALIFORNIA,CA21,NA,DAVID G. VALADAO,REPUBLICAN,FALSE,67164,116283
2012,CALIFORNIA,CA22,NA,OTTO LEE,DEMOCRAT,FALSE,81555,213941
2012,CALIFORNIA,CA22,NA,DEVIN NUNES,REPUBLICAN,FALSE,132386,213941
2012,CALIFORNIA,CA23,NA,KEVIN MCCARTHY,REPUBLICAN,FALSE,158161,216003
2012,CALIFORNIA,CA23,NA,TERRY PHILLIPS,NONE,FALSE,57842,216003
2012,CALIFORNIA,CA24,NA,LOIS CAPPS,DEMOCRAT,FALSE,156749,284495
2012,CALIFORNIA,CA24,NA,ABEL MALDONADO,REPUBLICAN,FALSE,127746,284495
2012,CALIFORNIA,CA25,NA,LEE C. ROGERS,DEMOCRAT,FALSE,106982,236575
2012,CALIFORNIA,CA25,NA,HOWARD P. ??BUCK?? MCKEON,REPUBLICAN,FALSE,129593,236575
2012,CALIFORNIA,CA26,NA,JULIA BROWNLEY,DEMOCRAT,FALSE,139072,263935
2012,CALIFORNIA,CA26,NA,TONY STRICKLAND,REPUBLICAN,FALSE,124863,263935
2012,CALIFORNIA,CA27,NA,JUDY CHU,DEMOCRAT,FALSE,154191,241008
2012,CALIFORNIA,CA27,NA,JACK ORSWELL,REPUBLICAN,FALSE,86817,241008
2012,CALIFORNIA,CA28,NA,PHIL JENNERJAHN,REPUBLICAN,FALSE,58008,246711
2012,CALIFORNIA,CA28,NA,ADAM B. SCHIFF,DEMOCRAT,FALSE,188703,246711
2012,CALIFORNIA,CA29,NA,DAVID R. HERNANDEZ,NONE,FALSE,38994,150281
2012,CALIFORNIA,CA29,NA,TONY CARDENAS,DEMOCRAT,FALSE,111287,150281
2012,CALIFORNIA,CA30,NA,HOWARD L. BERMAN,DEMOCRAT,FALSE,98395,247851
2012,CALIFORNIA,CA30,NA,BRAD SHERMAN,DEMOCRAT,FALSE,149456,247851
2012,CALIFORNIA,CA31,NA,BOB DUTTON,REPUBLICAN,FALSE,72255,161219
2012,CALIFORNIA,CA31,NA,GARY G. MILLER,REPUBLICAN,FALSE,88964,161219
2012,CALIFORNIA,CA32,NA,DAVID L. MILLER,REPUBLICAN,FALSE,65208,190111
2012,CALIFORNIA,CA32,NA,GRACE F. NAPOLITANO,DEMOCRAT,FALSE,124903,190111
2012,CALIFORNIA,CA33,NA,HENRY A. WAXMAN,DEMOCRAT,FALSE,171860,318520
2012,CALIFORNIA,CA33,NA,BILL BLOOMFIELD,NONE,FALSE,146660,318520
2012,CALIFORNIA,CA34,NA,STEPHEN C. SMITH,REPUBLICAN,FALSE,20223,140590
2012,CALIFORNIA,CA34,NA,XAVIER BECERRA,DEMOCRAT,FALSE,120367,140590
2012,CALIFORNIA,CA35,NA,JOE BACA,DEMOCRAT,FALSE,62982,142680
2012,CALIFORNIA,CA35,NA,GLORIA NEGRETE MCLEOD,DEMOCRAT,FALSE,79698,142680
2012,CALIFORNIA,CA36,NA,MARY BONO MACK,REPUBLICAN,FALSE,97953,208142
2012,CALIFORNIA,CA36,NA,RAUL RUIZ,DEMOCRAT,FALSE,110189,208142
2012,CALIFORNIA,CA37,NA,MORGAN OSBORNE,REPUBLICAN,FALSE,32541,239580
2012,CALIFORNIA,CA37,NA,KAREN BASS,DEMOCRAT,FALSE,207039,239580
2012,CALIFORNIA,CA38,NA,LINDA T. S_NCHEZ,DEMOCRAT,FALSE,145280,215087
2012,CALIFORNIA,CA38,NA,BENJAMIN CAMPOS,REPUBLICAN,FALSE,69807,215087
2012,CALIFORNIA,CA39,NA,EDWARD R. ROYCE,REPUBLICAN,FALSE,145607,251967
2012,CALIFORNIA,CA39,NA,JAY CHEN,DEMOCRAT,FALSE,106360,251967
2012,CALIFORNIA,CA40,NA,LUCILLE ROYBAL-ALLARD,DEMOCRAT,FALSE,73940,125553
2012,CALIFORNIA,CA40,NA,DAVID SANCHEZ,DEMOCRAT,FALSE,51613,125553
2012,CALIFORNIA,CA41,NA,JOHN TAVAGLIONE,REPUBLICAN,FALSE,72074,175652
2012,CALIFORNIA,CA41,NA,MARK TAKANO,DEMOCRAT,FALSE,103578,175652
2012,CALIFORNIA,CA42,NA,MICHAEL WILLIAMSON,DEMOCRAT,FALSE,84702,214947
2012,CALIFORNIA,CA42,NA,KEN CALVERT,REPUBLICAN,FALSE,130245,214947
2012,CALIFORNIA,CA43,NA,MAXINE WATERS,DEMOCRAT,FALSE,143123,200894
2012,CALIFORNIA,CA43,NA,BOB FLORES,DEMOCRAT,FALSE,57771,200894
2012,CALIFORNIA,CA44,NA,JANICE HAHN,DEMOCRAT,FALSE,99909,165898
2012,CALIFORNIA,CA44,NA,LAURA RICHARDSON,DEMOCRAT,FALSE,65989,165898
2012,CALIFORNIA,CA45,NA,JOHN CAMPBELL,REPUBLICAN,FALSE,171417,293231
2012,CALIFORNIA,CA45,NA,SUKHEE KANG,DEMOCRAT,FALSE,121814,293231
2012,CALIFORNIA,CA46,NA,LORETTA SANCHEZ,DEMOCRAT,FALSE,95694,149815
2012,CALIFORNIA,CA46,NA,JERRY HAYDEN,REPUBLICAN,FALSE,54121,149815
2012,CALIFORNIA,CA47,NA,GARY DELONG,REPUBLICAN,FALSE,99919,230012
2012,CALIFORNIA,CA47,NA,ALAN LOWENTHAL,DEMOCRAT,FALSE,130093,230012
2012,CALIFORNIA,CA48,NA,RON VARASTEH,DEMOCRAT,FALSE,113358,290502
2012,CALIFORNIA,CA48,NA,DANA ROHRABACHER,REPUBLICAN,FALSE,177144,290502
2012,CALIFORNIA,CA49,NA,JERRY TETALMAN,DEMOCRAT,FALSE,114893,274618
2012,CALIFORNIA,CA49,NA,DARRELL E. ISSA,REPUBLICAN,FALSE,159725,274618
2012,CALIFORNIA,CA50,NA,DAVID B. SECOR,DEMOCRAT,FALSE,83455,258293
2012,CALIFORNIA,CA50,NA,DUNCAN HUNTER,REPUBLICAN,FALSE,174838,258293
2012,CALIFORNIA,CA51,NA,MICHAEL CRIMMINS,REPUBLICAN,FALSE,45464,159398
2012,CALIFORNIA,CA51,NA,JUAN VARGAS,DEMOCRAT,FALSE,113934,159398
2012,CALIFORNIA,CA52,NA,SCOTT PETERS,DEMOCRAT,FALSE,151451,295910
2012,CALIFORNIA,CA52,NA,BRIAN P. BILBRAY,REPUBLICAN,FALSE,144459,295910
2012,CALIFORNIA,CA53,NA,NICK POPADITCH,REPUBLICAN,FALSE,103482,268307
2012,CALIFORNIA,CA53,NA,SUSAN A. DAVIS,DEMOCRAT,FALSE,164825,268307
2012,COLORADO,CO1,NA,GARY SWING,GREEN,FALSE,4829,348210
2012,COLORADO,CO1,NA,DIANA DEGETTE,DEMOCRAT,FALSE,237579,348210
2012,COLORADO,CO1,NA,DANNY STROUD,REPUBLICAN,FALSE,93217,348210
2012,COLORADO,CO1,NA,FRANK ATWOOD,LIBERTARIAN,FALSE,12585,348210
2012,COLORADO,CO2,NA,RANDY LUALLIN,LIBERTARIAN,FALSE,13770,421580
2012,COLORADO,CO2,NA,JARED POLIS,DEMOCRAT,FALSE,234758,421580
2012,COLORADO,CO2,NA,SUSAN P. HALL,GREEN,FALSE,10413,421580
2012,COLORADO,CO2,NA,KEVIN LUNDBERG,REPUBLICAN,FALSE,162639,421580
2012,COLORADO,CO3,NA,SAL PACE,DEMOCRAT,FALSE,142619,347247
2012,COLORADO,CO3,NA,TISHA T. CASIDA,NONE,FALSE,11125,347247
2012,COLORADO,CO3,NA,SCOTT R. TIPTON,REPUBLICAN,FALSE,185291,347247
2012,COLORADO,CO3,NA,GREGORY GILMAN,LIBERTARIAN,FALSE,8212,347247
2012,COLORADO,CO4,NA,JOSH GILLILAND,LIBERTARIAN,FALSE,10682,342336
2012,COLORADO,CO4,NA,BRANDON SHAFFER,DEMOCRAT,FALSE,125800,342336
2012,COLORADO,CO4,NA,DOUG ADEN,AMERICAN CONSTITUTION,FALSE,5848,342336
2012,COLORADO,CO4,NA,CORY GARDNER,REPUBLICAN,FALSE,200006,342336
2012,COLORADO,CO5,NA,MISHA LUZOV,GREEN,FALSE,18284,307231
2012,COLORADO,CO5,NA,JIM PIRTLE,LIBERTARIAN,FALSE,22778,307231
2012,COLORADO,CO5,NA,DAVE ANDERSON,NONE,FALSE,53318,307231
2012,COLORADO,CO5,NA,DOUG LAMBORN,REPUBLICAN,FALSE,199639,307231
2012,COLORADO,CO5,NA,KENNETH R. HARVELL,AMERICAN CONSTITUTION,FALSE,13212,307231
2012,COLORADO,CO6,NA,PATRICK E. PROVOST,LIBERTARIAN,FALSE,8597,342914
2012,COLORADO,CO6,NA,KATHY POLHEMUS,NONE,FALSE,13442,342914
2012,COLORADO,CO6,NA,MIKE COFFMAN,REPUBLICAN,FALSE,163938,342914
2012,COLORADO,CO6,NA,JOE MIKLOSI,DEMOCRAT,FALSE,156937,342914
2012,COLORADO,CO7,NA,ED PERLMUTTER,DEMOCRAT,FALSE,182460,340970
2012,COLORADO,CO7,NA,BUCK BAILEY,LIBERTARIAN,FALSE,9148,340970
2012,COLORADO,CO7,NA,JOE COORS,REPUBLICAN,FALSE,139066,340970
2012,COLORADO,CO7,NA,DOUGLAS ??DAYHORSE?? CAMPBELL,AMERICAN CONSTITUTION,FALSE,10296,340970
2012,CONNECTICUT,CT1,NA,JOHN B. LARSON,WORKING FAMILIES,FALSE,14133,297061
2012,CONNECTICUT,CT1,NA,MATTHEW M. COREY,NOMINATED BY PETITION,FALSE,2290,297061
2012,CONNECTICUT,CT1,NA,JOHN HENRY DECKER,REPUBLICAN,FALSE,82321,297061
2012,CONNECTICUT,CT1,NA,S. MICHAEL DEROSA,GREEN,FALSE,5477,297061
2012,CONNECTICUT,CT1,NA,JOHN B. LARSON,DEMOCRAT,FALSE,192840,297061
2012,CONNECTICUT,CT2,NA,DANIEL J. REALE,LIBERTARIAN,FALSE,2511,298960
2012,CONNECTICUT,CT2,NA,COLIN D. BENNETT,GREEN,FALSE,3638,298960
2012,CONNECTICUT,CT2,NA,PAUL M. FORMICA,REPUBLICAN,FALSE,88103,298960
2012,CONNECTICUT,CT2,NA,JOE COURTNEY,DEMOCRAT,FALSE,189444,298960
2012,CONNECTICUT,CT2,NA,JOE COURTNEY,WORKING FAMILIES,FALSE,15264,298960
2012,CONNECTICUT,CT4,NA,JAMES A. HIMES,WORKING FAMILIES,FALSE,8609,293432
2012,CONNECTICUT,CT4,NA,JAMES A. HIMES,DEMOCRAT,FALSE,167320,293432
2012,CONNECTICUT,CT4,NA,STEVE OBSITNIK,REPUBLICAN,FALSE,117503,293432
2012,CONNECTICUT,CT5,NA,ANDREW RORABACK,INDEPENDENT,FALSE,9710,284757
2012,CONNECTICUT,CT5,NA,ELIZABETH ESTY,WORKING FAMILIES,FALSE,8467,284757
2012,CONNECTICUT,CT5,NA,ANDREW RORABACK,REPUBLICAN,FALSE,128927,284757
2012,CONNECTICUT,CT5,NA,ELIZABETH ESTY,DEMOCRAT,FALSE,137631,284757
2012,DELAWARE,DE0,NA,JOHN C. CARNEY,DEMOCRAT,FALSE,249933,388059
2012,DELAWARE,DE0,NA,SCOTT GESTY,LIBERTARIAN,FALSE,4096,388059
2012,DELAWARE,DE0,NA,BERNARD AUGUST,GREEN,FALSE,4273,388059
2012,DELAWARE,DE0,NA,THOMAS H. KOVACH,REPUBLICAN,FALSE,129757,388059
2012,FLORIDA,FL1,NA,JIM BRYAN,DEMOCRAT,FALSE,92961,342594
2012,FLORIDA,FL1,NA,CALEN FRETTS,LIBERTARIAN,FALSE,11176,342594
2012,FLORIDA,FL1,NA,JEFF MILLER,REPUBLICAN,FALSE,238440,342594
2012,FLORIDA,FL2,NA,AL LAWSON,DEMOCRAT,FALSE,157634,333718
2012,FLORIDA,FL2,NA,STEVE SOUTHERLAND II,REPUBLICAN,FALSE,175856,333718
2012,FLORIDA,FL3,NA,TED YOHO,REPUBLICAN,FALSE,204331,315669
2012,FLORIDA,FL3,NA,J. R. GAILLOT,DEMOCRAT,FALSE,102468,315669
2012,FLORIDA,FL3,NA,PHILIP DODDS,NONE,FALSE,8870,315669
2012,FLORIDA,FL4,NA,ANDER CRENSHAW,REPUBLICAN,FALSE,239988,315470
2012,FLORIDA,FL4,NA,JIM KLAUDER,NONE,FALSE,75236,315470
2012,FLORIDA,FL5,NA,LEANNE KOLB,REPUBLICAN,FALSE,70700,269153
2012,FLORIDA,FL5,NA,EILEEN FLEMING,NONE,FALSE,7978,269153
2012,FLORIDA,FL5,NA,CORRINE BROWN,DEMOCRAT,FALSE,190472,269153
2012,FLORIDA,FL6,NA,HEATHER BEAVEN,DEMOCRAT,FALSE,146489,342451
2012,FLORIDA,FL6,NA,RON DESANTIS,REPUBLICAN,FALSE,195962,342451
2012,FLORIDA,FL7,NA,JOHN L. MICA,REPUBLICAN,FALSE,185518,316010
2012,FLORIDA,FL7,NA,JASON H. KENDALL,DEMOCRAT,FALSE,130479,316010
2012,FLORIDA,FL8,NA,RICHARD H. GILLMOR,NONE,FALSE,12607,348909
2012,FLORIDA,FL8,NA,BILL POSEY,REPUBLICAN,FALSE,205432,348909
2012,FLORIDA,FL8,NA,SHANNON ROBERTS,DEMOCRAT,FALSE,130870,348909
2012,FLORIDA,FL9,NA,ALAN GRAYSON,DEMOCRAT,FALSE,164891,263747
2012,FLORIDA,FL9,NA,TODD LONG,REPUBLICAN,FALSE,98856,263747
2012,FLORIDA,FL10,NA,DANIEL WEBSTER,REPUBLICAN,FALSE,164649,318269
2012,FLORIDA,FL10,NA,VAL B. DEMINGS,DEMOCRAT,FALSE,153574,318269
2012,FLORIDA,FL11,NA,H. DAVID WERDER,DEMOCRAT,FALSE,120303,338663
2012,FLORIDA,FL11,NA,RICHARD B. NUGENT,REPUBLICAN,FALSE,218360,338663
2012,FLORIDA,FL12,NA,GUS M. BILIRAKIS,REPUBLICAN,FALSE,209604,330167
2012,FLORIDA,FL12,NA,JONATHAN MICHAEL SNOW,DEMOCRAT,FALSE,108770,330167
2012,FLORIDA,FL12,NA,JOHN RUSSELL,NONE,FALSE,6878,330167
2012,FLORIDA,FL12,NA,PAUL SIDNEY ELLIOTT,NONE,FALSE,4915,330167
2012,FLORIDA,FL13,NA,C. W. BILL YOUNG,REPUBLICAN,FALSE,189605,329347
2012,FLORIDA,FL13,NA,JESSICA EHRLICH,DEMOCRAT,FALSE,139742,329347
2012,FLORIDA,FL14,NA,EVELIO ??E J?? OTERO,REPUBLICAN,FALSE,83480,280601
2012,FLORIDA,FL14,NA,KATHY CASTOR,DEMOCRAT,FALSE,197121,280601
2012,FLORIDA,FL15,NA,DENNIS A. ROSS,REPUBLICAN,FALSE,1,1
2012,FLORIDA,FL16,NA,KEITH FITZGERALD,DEMOCRAT,FALSE,161929,349076
2012,FLORIDA,FL16,NA,VERN BUCHANAN,REPUBLICAN,FALSE,187147,349076
