Y,X1,X2,X3,X4,X5,X6
-0.78812,0.0097876,0.069326,0.04091,0.044237,0.1019,0.30979
-0.78748,-0.049546,-0.021383,-0.027369,0.21358,0.1649,-1.286
-0.78529,0.035202,0.16157,-0.074475,0.21414,-0.013478,-0.654
-0.78506,0.035738,-0.0033927,-0.022316,0.039183,0.029795,-0.16365
-0.78345,0.058418,-0.0019469,-0.0020074,0.10766,0.084012,-0.082312
-0.78338,0.0057652,0.10626,-0.048229,-0.05399,0.075215,-0.2693
-0.78221,0.017555,0.10447,-0.051869,0.0052629,-0.023143,-0.4735
-0.78199,-0.034221,-0.069829,0.10552,-0.2308,-0.24779,0.94318
-0.78163,-0.037103,0.039667,-0.064274,0.11985,0.0085092,-0.61457
-0.78141,0.0023567,0.037792,-0.0068259,0.26437,0.13777,-1.1343
-0.78134,-0.064725,0.0089965,0.0003692,-0.038461,-0.072028,-0.38635
-0.78089,0.0087237,0.022353,-0.029377,0.12248,-0.08659,0.37625
-0.77994,-0.020941,-0.020308,0.045844,-0.042094,0.027782,-1.0982
-0.77972,-0.023511,-0.052195,-0.0055951,-0.04565,-0.041643,-0.0364
-0.7795,-0.0050615,-0.077403,-0.02535,0.263,0.13034,-0.45454
-0.77804,-0.031442,-0.064337,0.059144,-0.14438,0.021673,-0.52729
-0.77782,0.012838,0.098107,-0.11596,0.23848,0.063273,-0.18303
-0.77606,-0.025856,0.034744,-0.0070598,-0.041276,-0.098922,-0.25002
-0.77563,-0.032741,-0.16866,0.066449,0.072878,0.010089,1.3825
-0.77467,0.012739,0.099803,-0.015683,-0.09317,0.022046,-0.86848
-0.77416,-0.011621,-0.0007829,-0.069894,-0.021585,0.074659,-0.3138
-0.77401,-0.017923,0.10245,-0.048586,0.40266,0.15498,-0.033143
-0.77255,-0.0098326,0.055909,-0.0085844,0.057883,0.17886,-0.58688
-0.77248,-0.096213,-0.17648,0.11596,-0.23736,-0.15495,0.48558
-0.77189,-0.062414,0.05655,0.026858,-0.23246,-0.17603,0.26678
-0.77086,-0.0059196,0.12514,-0.093724,0.10531,-0.044146,0.39771
-0.77079,-0.0014358,-0.02635,0.020938,-0.045395,0.090865,-0.96453
-0.77021,-0.058261,-0.14073,0.036516,0.11664,0.096339,-1.0933
-0.76882,0.017618,-0.033378,0.042326,-0.23889,-0.2243,0.079199
-0.7686,0.029547,0.059963,-0.10672,0.058602,0.10899,-0.55779
-0.76808,-0.032703,-0.088058,0.071718,-0.12443,-0.19411,0.92273
-0.76801,-0.041889,-0.063999,-0.0017657,0.031507,-0.023563,-0.24963
-0.76714,-0.061965,-0.064567,0.0003078,-0.091022,-0.13141,-0.012322
-0.76669,0.035653,0.0074126,0.025175,-0.068374,-0.016416,-0.026251
-0.76559,-0.026213,-0.085313,0.060311,0.035517,0.061673,-0.077352
-0.7653,-0.020198,-0.09341,-0.0008742,-0.026136,-0.081883,0.6599
-0.76522,0.075685,0.14433,-0.066439,0.22087,0.072838,0.82791
-0.76472,-0.019846,-0.067492,0.011458,0.076175,0.14161,-0.66632
-0.76427,-0.050504,-0.10932,0.048021,-0.13873,-0.14191,-0.86072
-0.76362,-0.032728,-0.017893,0.023968,0.10697,-0.034721,0.097231
-0.76326,-0.047149,-0.015682,0.021501,-0.016226,-0.18427,0.096798
-0.76186,0.0228,0.046895,-0.021504,-0.067934,-0.090868,-0.39743
-0.7612,0.064017,0.1487,-0.10196,0.25278,0.14043,-0.0062374
-0.76084,0.070081,0.10766,0.0032644,0.10115,0.24596,-1.4719
-0.76077,-0.0013175,-0.01317,-0.028748,-0.029951,0.066168,-0.72242
-0.76047,0.035433,-0.017209,-0.027239,0.082614,0.017755,-0.91363
-0.75915,0.0019293,0.0081307,0.059851,-0.32128,-0.052392,0.16618
-0.75805,-0.013483,-0.074535,-0.023484,0.19382,0.086193,-0.2322
-0.75769,0.014344,-0.0093981,-0.034385,0.016891,0.18256,-1.3766
-0.7574,-0.0000107,0.0081578,-0.058602,-0.0074037,0.047617,-0.80487
-0.75644,0.044166,0.022453,0.09067,-0.2362,-0.19763,1.0343
-0.75608,-0.014278,-0.084873,0.05375,-0.11531,-0.080037,0.18224
-0.75601,0.022344,0.04703,-0.0047018,-0.33497,-0.11478,-0.1894
-0.75433,-0.047477,0.011709,-0.048218,0.137,0.031798,-0.82802
-0.75294,0.036497,0.078584,-0.043829,0.01304,-0.0028117,-0.99733
-0.75278,0.017716,0.050093,-0.045192,0.11233,-0.073946,0.48692
-0.75249,0.0070285,-0.014466,0.070441,0.014459,-0.17161,0.48958
-0.75213,-0.039161,-0.085981,0.10299,-0.17211,0.056384,-0.88954
-0.75191,-0.0071739,-0.0018881,-0.016608,0.054263,0.047418,-0.28203
-0.75139,-0.0045547,0.039551,0.041409,0.050363,0.13791,-0.53674
-0.7511,-0.013697,-0.06472,0.043301,-0.099493,-0.023907,0.27205
-0.75074,-0.042169,0.055816,-0.0020049,-0.085674,-0.01351,-0.40032
-0.74913,0.039966,0.24072,-0.1558,0.47408,0.33452,-1.7001
-0.74906,0.018512,0.017009,-0.047438,0.014664,-0.032405,-0.55153
-0.74883,0.0089844,0.0055621,-0.018908,0.38772,0.39274,-2.1399
-0.74839,-0.068024,-0.15639,0.10944,-0.074363,-0.0047783,0.9117
-0.74796,-0.056978,-0.095209,0.041291,-0.24447,-0.10612,0.20465
-0.74766,-0.0039085,0.013349,-0.0042336,0.087395,-0.056798,-0.58729
-0.74715,0.007592,-0.043747,-0.048482,-0.0044815,-0.083512,0.2007
-0.74693,0.0022983,-0.015278,0.022174,-0.054652,-0.091986,0.50874
-0.74634,-0.024582,-0.074097,0.071122,-0.17636,-0.089856,0.33725
-0.74488,-0.032284,-0.079436,0.023129,-0.32907,-0.10464,0.13322
-0.74459,-0.015894,-0.056448,0.0067997,-0.1476,-0.04977,-0.41078
-0.74395,0.025493,-0.028582,0.044423,-0.0037271,-0.0079895,1.0121
-0.74363,-0.042411,-0.099137,0.091373,-0.31546,-0.087557,1.1586
-0.74362,-0.012132,-0.11608,-0.019343,0.24477,0.17042,0.81689
-0.74356,-0.0090995,0.12538,-0.095686,0.24455,0.24945,-0.99974
-0.74327,0.024169,0.067646,0.017414,-0.11496,-0.056782,-0.095401
-0.74224,0.059139,0.069862,-0.095275,0.14625,-0.0025422,0.54972
-0.74188,0.013482,-0.027662,-0.017569,-0.044185,0.037421,-0.22944
-0.74159,-0.060713,-0.13213,-0.0040735,-0.25077,-0.14957,0.9524
-0.74107,-0.0030764,-0.008642,0.015735,0.020278,-0.0078824,0.071825
-0.74013,-0.056494,0.025435,0.0069856,-0.0066162,0.10232,-1.1645
-0.73932,-0.000828,-0.012989,0.045714,0.065052,0.014319,-0.95097
-0.7391,0.0051517,0.026186,0.015215,0.081932,0.12076,-0.81304
-0.73858,0.0062551,0.01565,-0.020092,0.10955,-0.019595,0.27071
-0.73829,0.020667,0.07496,-0.0094523,0.30385,0.21155,-1.1334
-0.73793,-0.0044282,-0.0068131,0.0068875,-0.18955,-0.035868,-0.33256
-0.73719,-0.027641,-0.034039,0.033036,-0.31171,-0.19333,1.3538
-0.73602,-0.0010362,0.013037,-0.05494,0.27158,-0.010359,-0.24012
-0.73558,0.031745,-0.02039,-0.022868,0.27085,0.25482,-0.47629
-0.73544,-0.011225,0.028893,-0.094793,0.18991,0.033948,-0.41099
-0.73486,-0.01443,0.026909,-0.046475,0.13496,0.10211,-1.0684
-0.73405,0.035165,0.08054,-0.0087808,-0.017958,-0.0008552,-0.6612
-0.73346,-0.069845,-0.083137,-0.011085,-0.15398,-0.029929,-0.046806
-0.73317,0.011284,0.14642,-0.076853,-0.0248,-0.25375,0.27238
-0.73185,-0.029728,0.026053,-0.0259,0.19977,0.039523,-0.3453
-0.73178,-0.017554,-0.0022515,-0.025786,-0.10997,-0.013668,-0.51332
-0.7316,0.0014444,-0.032226,0.0020882,0.13168,0.1042,0.81572
-0.73075,-0.027563,0.018305,0.043205,-0.0084079,-0.090322,0.23018
-0.73039,0.0083809,0.028463,-0.11081,0.44498,0.095,-1.249
-0.72943,0.014249,0.077974,0.068415,-0.22232,-0.098051,0.78638
-0.72878,0.011121,0.052336,-0.033896,0.16623,0.33512,-1.7603
-0.72826,0.035972,-0.0017435,0.11914,-0.22507,-0.15091,0.28601
-0.72658,-0.037061,-0.12485,0.15978,-0.40433,-0.22049,0.89317
-0.72593,-0.055176,-0.19106,0.025798,-0.21815,-0.007855,-0.34579
-0.72438,0.041313,0.15231,-0.086297,0.13854,-0.035916,0.29204
-0.72409,-0.0025638,0.0031517,-0.015768,0.19926,0.21625,-0.83728
-0.72299,-0.020728,-0.11776,0.02241,0.02641,0.085693,0.046209
-0.72277,-0.03766,-0.012319,-0.04424,0.067794,0.022792,1.0033
-0.72263,-0.039769,-0.018445,0.032715,-0.22966,-0.17716,0.47924
-0.72201,-0.038077,-0.031831,-0.081001,0.037882,0.071825,-1.2774
-0.72182,-0.0021704,-0.0060475,0.015946,-0.094625,0.058665,-0.42074
-0.72138,0.059884,0.033769,0.016422,-0.25982,-0.025518,0.81911
-0.72102,0.045794,0.15086,-0.098211,0.16497,-0.0033036,-0.058451
-0.72066,-0.051225,-0.051625,-0.018139,0.23847,0.18002,-1.3373
-0.71904,-0.019732,-0.12807,0.031051,-0.1216,-0.23811,0.97011
-0.71897,-0.051361,-0.034459,0.014318,-0.14655,0.0088626,-0.55687
-0.71758,0.017738,-0.0075968,0.046457,-0.16823,0.13479,-1.47
-0.71707,-0.014555,-0.067008,0.094424,-0.13503,0.033576,-0.69359
-0.71523,-0.038243,-0.058176,0.096725,-0.0021306,0.013277,0.40487
-0.71458,0.0091837,0.042536,-0.076101,0.13512,0.036855,-0.33354
-0.71436,-0.036936,-0.09943,0.062812,-0.15267,-0.09613,0.77978
-0.71399,0.0028288,0.067652,0.025775,-0.19221,-0.041596,-0.38522
-0.71377,0.015174,0.01838,-0.031511,-0.038748,0.071639,-0.21833
-0.71312,0.0090275,0.0003104,-0.030558,-0.10824,-0.1847,0.0059312
-0.71238,0.0094012,0.060037,-0.09022,0.1148,0.11567,-0.30963
-0.71202,0.0071325,0.0073928,-0.085502,0.17243,0.074904,-0.93046
-0.71128,-0.038891,-0.1999,0.066234,-0.29032,-0.0000668,0.53404
-0.71018,-0.025073,0.02948,-0.10884,0.21812,0.11764,0.12123
-0.70857,-0.029348,-0.17552,0.1168,-0.20009,0.051948,0.65038
-0.70785,0.026365,0.096688,-0.14379,0.20673,0.26674,-1.6315
-0.70682,-0.075675,-0.10783,0.089007,-0.12054,-0.023616,0.33697
-0.70646,0.038865,0.043689,-0.093215,0.15394,0.064677,-0.95555
-0.70484,0.027688,-0.033464,0.0090327,-0.0076885,0.015658,-0.3502
-0.70477,0.0053774,0.0045348,0.0067738,-0.056936,-0.011462,-0.79134
-0.7043,-0.024254,-0.10119,0.084304,-0.093879,-0.18927,2.2166
-0.70397,-0.057319,-0.042063,-0.050691,-0.0022164,-0.031349,0.049711
-0.70338,0.010384,-0.11683,0.064928,-0.37312,-0.20811,0.18749
-0.70294,-0.014899,-0.031117,0.055355,-0.13417,-0.043424,0.39942
-0.70251,-0.023643,-0.11033,0.13305,-0.19607,-0.15515,1.6797
-0.70242,-0.024264,-0.039561,-0.014331,0.15009,-0.076052,0.99215
-0.70177,0.040821,0.059823,-0.015146,-0.1125,0.16004,-0.99131
-0.70155,0.011933,-0.033086,0.038174,-0.091252,-0.1107,0.60479
-0.70126,-0.052393,-0.10603,0.0079097,-0.1436,-0.15298,1.1647
-0.70089,0.0046933,-0.071871,-0.0095781,-0.0007319,-0.00911,-0.52646
-0.70031,-0.030654,-0.049664,0.010733,-0.22775,-0.07064,-0.28661
-0.6995,-0.019345,-0.11619,0.078134,-0.25308,-0.12361,-0.025226
-0.69928,-0.0071928,-0.012515,-0.051664,-0.043264,-0.10155,0.57381
-0.69847,-0.017765,-0.14313,0.10787,-0.077598,0.069139,-0.26222
-0.69708,0.0035961,0.040027,-0.036957,0.13635,0.18295,-0.61238
-0.69591,-0.046004,0.020748,-0.019962,0.21962,0.18244,-1.043
-0.69576,0.069922,0.053734,0.027463,-0.15791,-0.13656,1.0592
-0.69533,-0.0021559,0.0681,-0.0796,-0.121,0.019812,-0.32075
-0.69401,0.063457,0.16952,-0.083801,0.12116,0.12761,-0.67905
-0.69372,0.0073528,0.025548,0.02105,0.031433,0.081716,-0.57063
-0.69335,-0.029103,-0.032252,-0.040916,-0.12798,-0.11064,0.034406
-0.69313,0.019006,-0.046077,0.0084664,-0.19819,-0.23085,0.7244
-0.69233,0.0018444,0.038705,0.0090348,-0.093018,0.031041,-0.18105
-0.69226,0.0066892,0.023418,-0.053776,0.094924,0.0049256,-0.65241
-0.69196,0.014628,0.052113,-0.038971,0.079752,0.099386,-1.2692
-0.69013,0.034266,0.054438,0.0097534,-0.23283,-0.038259,0.35714
-0.68977,-0.045562,-0.038684,0.031306,-0.10244,-0.010051,-0.31238
-0.68947,-0.0066541,-0.024329,0.020379,-0.049653,-0.047645,-0.47033
-0.68822,-0.020271,-0.093131,0.032429,-0.083664,-0.0089113,0.81158
-0.68728,-0.011167,-0.0067304,0.012025,-0.11396,-0.11154,0.16141
-0.68669,-0.012796,-0.090198,0.16526,-0.32824,-0.173,-0.16761
-0.68647,0.06077,0.069347,-0.10303,0.29248,0.2925,-1.4796
-0.68611,-0.056776,-0.065536,0.018667,-0.27614,0.10107,-0.82118
-0.68478,-0.092257,-0.05556,0.088653,-0.11084,-0.08763,-1.2058
-0.68427,-0.0073224,-0.010856,-0.0041421,-0.080203,0.029009,0.17561
-0.68377,-0.0009537,0.07117,0.021139,0.0064966,0.1209,-1.9495
-0.68318,0.037209,0.1595,-0.072463,0.070475,-0.015796,0.25601
-0.68252,-0.026933,-0.10657,0.056127,-0.19957,-0.12331,0.07546
-0.68178,-0.0026717,-0.082021,0.094827,-0.24468,-0.26225,1.3112
-0.68156,-0.0098787,0.0050218,0.020948,-0.16923,-0.0015301,0.95253
-0.68091,-0.012084,-0.096394,0.023934,-0.032288,0.11925,-0.4538
-0.6801,0.077059,0.25492,-0.12615,0.033491,-0.10063,0.47638
-0.67945,-0.062183,-0.028405,-0.056494,0.028748,-0.077092,0.089664
-0.67923,-0.015744,-0.05123,0.041634,0.04525,0.1143,-0.72862
-0.67916,-0.032377,-0.018561,-0.034291,0.033931,0.0072026,-0.6034
-0.67864,-0.024794,-0.13862,0.11688,-0.22212,-0.15937,0.19233
-0.67776,-0.0074075,-0.061232,0.026167,-0.15295,-0.08348,-0.35043
-0.67725,-0.0059911,0.0091435,-0.040621,0.014505,-0.025323,-0.15762
-0.67696,-0.0049242,-0.070045,0.033767,-0.10064,-0.1455,0.087353
-0.67542,0.0056251,-0.026336,-0.0057637,0.12858,-0.027913,0.66172
-0.67535,0.028132,0.069861,-0.1392,0.19279,0.085222,-0.16401
-0.67505,0.0341,-0.010643,-0.017193,-0.071873,-0.051386,0.074713
-0.67447,0.064018,0.19785,-0.10213,0.39038,0.18667,-1.5814
-0.6733,0.012991,0.054982,-0.0081807,-0.27363,0.02318,-0.82629
-0.6728,0.016339,0.10418,-0.07937,0.14319,0.099455,-2.3609
-0.67279,0.012791,-0.039551,-0.042828,0.048469,0.059145,-0.62456
-0.67198,0.075291,0.14101,-0.11646,0.25661,0.18885,-1.2319
-0.67191,-0.083436,0.014567,0.0008017,0.14949,-0.082528,-0.38082
-0.67169,-0.010094,-0.029883,-0.030695,0.12201,0.19013,-1.0421
-0.67147,-0.026695,-0.020904,0.073538,-0.05167,-0.053534,0.25449
-0.67059,-0.031683,-0.076839,0.040496,-0.11885,-0.23667,0.88532
-0.67007,-0.032029,-0.035726,-0.074446,0.19787,0.056668,0.23398
-0.66978,0.041836,-0.052146,0.059039,-0.12028,-0.1493,0.40246
-0.66971,-0.0050802,-0.013899,0.019114,-0.072148,-0.095115,-0.2017
-0.66898,0.049131,0.15131,-0.17209,0.32671,0.24685,-0.65501
-0.66875,0.0162,0.011656,-0.0002909,0.039758,0.057387,0.49329
-0.66861,-0.025994,-0.03172,0.12851,-0.34353,-0.31679,0.74258
-0.66774,0.01596,0.043283,-0.0306,-0.14632,-0.15813,-0.071137
-0.66664,0.0087967,0.023686,-0.067689,-0.059953,-0.013189,-0.38752
-0.66635,-0.07421,-0.16304,0.072936,-0.19391,-0.020807,-0.37707
-0.66583,-0.0075045,0.063988,-0.044695,0.19978,0.08539,-0.828
-0.66525,0.0031361,-0.02626,0.030879,-0.14249,-0.15108,-0.064422
-0.66503,-0.0076146,-0.026018,-0.0022816,-0.017585,0.067262,-0.35132
-0.66496,-0.0007629,-0.039781,0.094032,-0.25552,-0.25941,0.12202
-0.66444,-0.042087,-0.13222,0.07622,-0.041155,-0.079049,-0.055567
-0.66415,-0.051856,-0.14685,0.086886,-0.30313,-0.17479,0.45818
-0.66254,-0.025978,-0.037408,0.078097,-0.10392,0.08701,-0.43162
-0.66122,-0.023313,-0.010514,0.079497,-0.2297,-0.12984,1.1729
-0.66027,0.027921,0.16996,-0.15083,0.20672,0.15557,-0.89377
-0.65998,-0.025767,0.019392,-0.026978,-0.0017217,-0.17984,0.40429
-0.6591,-0.021287,-0.014132,-0.08266,0.037829,0.1043,-0.90627
-0.65895,0.017485,-0.096865,0.01443,-0.092991,-0.03395,0.48863
-0.65859,-0.044812,-0.13567,0.043242,0.016234,-0.020338,-0.26606
-0.65771,-0.0035028,0.11079,-0.074936,-0.057741,-0.020452,-0.55072
-0.65727,0.038679,0.047713,-0.010976,0.17,0.03691,-0.30334
-0.65697,0.018151,0.11642,-0.025195,0.11524,0.091533,-0.5352
-0.65632,-0.037985,-0.041287,0.14089,-0.11427,0.17705,-1.8347
-0.65587,0.010281,-0.0288,0.035166,0.045799,0.075721,-0.3118
-0.6558,0.021997,-0.13643,0.045426,-0.14884,-0.065096,-0.18556
-0.65493,-0.01334,-0.077929,-0.025833,0.12102,0.10604,-1.1387
-0.65478,0.055542,0.011101,-0.043095,-0.021714,0.17571,-0.41983
-0.65383,-0.07817,-0.13305,0.10378,-0.18905,-0.08952,-0.1224
-0.65331,-0.01748,0.024093,-0.054821,0.033535,0.18978,-0.83479
-0.65244,-0.017045,-0.048907,0.012757,-0.11526,-0.087885,-0.16061
-0.65215,-0.028262,-0.011385,0.015835,-0.02313,-0.058541,-0.5014
-0.65134,-0.0319,-0.051505,-0.010143,-0.036709,-0.17612,0.41746
-0.65105,0.0051192,0.15372,-0.034777,-0.13539,-0.062845,-0.35729
-0.65002,0.015174,0.024863,-0.095953,0.24721,-0.062309,0.43184
-0.64841,-0.0049818,-0.03344,0.10117,-0.27047,-0.1371,1.1034
-0.64468,0.0077441,0.039224,-0.012736,-0.018929,0.13009,-0.88084
-0.64446,-0.027054,-0.049492,0.033188,-0.18212,-0.18526,1.1156
-0.6438,-0.018636,-0.05245,-0.0082043,-0.045046,-0.045284,-0.34361
-0.64351,-0.063664,-0.12001,0.068356,-0.2206,-0.065039,-0.27734
-0.64307,-0.019926,-0.056606,0.056877,-0.2431,-0.16966,1.0072
-0.64248,-0.0009712,-0.027004,0.12491,-0.25363,-0.10633,0.12077
-0.64212,-0.071629,-0.090745,0.026717,0.019489,0.2229,-1.4713
-0.6419,-0.035521,-0.028236,0.024471,0.068695,0.069163,-0.58761
-0.64175,0.016203,-0.029669,0.070484,-0.052874,-0.047615,0.77409
-0.64102,-0.012942,-0.057077,-0.0032078,-0.033331,0.13856,-1.0998
-0.64073,-0.010197,-0.042525,-0.0093903,-0.062598,-0.061821,-0.40142
-0.64058,0.056061,0.1419,-0.13774,0.25931,0.15417,-0.34991
-0.63999,0.036189,0.048107,0.053968,-0.094908,-0.18191,0.48073
-0.63963,-0.0051675,0.11939,-0.10099,-0.014299,0.053969,-0.60185
-0.63912,-0.023308,0.033155,-0.0095543,0.070062,-0.13642,0.27976
-0.63824,-0.0097144,0.15686,-0.076024,0.25481,0.16547,-1.411
-0.63721,0.073432,0.099495,-0.048916,0.22823,-0.014771,-0.25525
-0.63685,0.016368,0.075204,0.0011687,0.0089772,-0.061833,-0.58432
-0.63582,-0.042268,-0.045198,0.074591,-0.084967,-0.059287,0.36751
-0.63516,0.026317,0.10069,-0.073398,0.04314,0.072878,-1.0358
-0.63421,0.006277,-0.0036656,-0.033585,0.14583,0.22111,-0.23779
-0.63194,-0.037374,-0.07581,0.0054647,-0.079609,-0.029118,0.70771
-0.63128,0.076382,0.12795,-0.089922,0.31693,0.081102,-1.3235
-0.63026,-0.028158,-0.043562,0.12628,-0.19505,-0.041112,0.18509
-0.62967,0.0026976,0.1196,-0.086659,0.33438,0.2206,-1.0609
-0.6296,0.030403,0.072736,-0.055989,-0.053398,-0.10457,-0.23435
-0.62931,-0.01302,-0.049353,-0.023433,-0.0059882,0.03233,-0.7688
-0.62894,0.036275,0.015429,0.024134,-0.14945,0.022068,0.64016
-0.62821,0.038516,0.10341,-0.096254,0.036153,-0.11046,-0.18516
-0.62799,0.012027,0.046469,-0.033219,0.18793,0.24787,-1.3179
-0.62792,-0.019001,-0.042382,-0.035377,0.085235,-0.063519,-0.39157
-0.62777,-0.024833,0.043885,0.031221,-0.073947,-0.029677,0.4544
-0.62682,-0.012524,0.036278,-0.089339,0.13731,0.068041,-0.72208
-0.62653,-0.060092,-0.0058791,-0.031636,-0.078285,-0.030419,-0.24565
-0.62638,0.0058389,-0.035867,0.0012602,-0.013006,-0.0063917,0.40583
-0.62579,0.007068,0.0025752,0.013288,0.068506,0.057142,-0.27779
-0.6255,-0.018549,-0.032462,-0.075013,0.09179,-0.03647,0.45055
-0.62543,0.031734,0.15593,-0.049648,0.0058847,0.026281,-0.897
-0.62404,0.011307,-0.0943,0.048538,-0.086372,-0.093751,-0.34511
-0.62272,-0.023096,0.0072272,0.021457,-0.11241,0.12028,-0.37549
-0.62243,0.052668,0.0030087,0.039332,-0.22537,-0.14344,0.27965
-0.62213,0.038391,0.02362,-0.053702,0.29129,0.12684,-0.99999
-0.6214,0.0001058,0.065926,-0.018166,0.094117,0.0062387,0.55309
-0.62016,0.010005,-0.09873,0.0086342,0.12783,-0.032652,-0.44724
-0.61998,-0.0071595,-0.016243,-0.037602,-0.088201,0.1063,-1.6497
-0.61877,-0.01679,0.014134,0.061624,-0.27685,-0.056833,-0.19238
-0.61855,-0.02303,0.0070209,-0.0090319,0.058515,-0.050831,0.31535
-0.61825,-0.0013067,-0.059193,0.062809,-0.074395,-0.076938,0.11166
-0.61745,-0.070856,-0.12651,0.036466,-0.17631,-0.0006038,0.63975
-0.61708,0.047566,0.1169,-0.03105,0.13316,0.058818,-1.1567
-0.61679,0.0085071,0.042551,-0.029823,-0.19802,-0.086339,-0.15407
-0.6165,-0.012026,-0.07334,0.070698,-0.11414,-0.38046,0.62476
-0.61606,0.0077296,0.013298,-0.0020616,0.039343,0.047827,-0.066592
-0.61547,-0.0095855,0.023316,-0.078089,0.019959,0.10424,-0.16147
-0.6154,0.037804,0.10876,-0.1567,0.16552,0.22355,-1.4
-0.61518,-0.024171,0.056125,-0.028299,0.11963,0.061384,-0.39098
-0.61511,-0.036207,-0.019599,-0.038863,0.059498,0.08982,-0.92237
-0.61489,-0.022933,-0.040459,0.0036633,-0.22625,-0.028589,0.14047
-0.61401,0.0032391,0.19578,-0.14749,0.24586,0.13439,-1.0999
-0.61379,0.040159,0.058375,-0.024982,0.077042,0.031453,-0.49646
-0.61372,-0.027687,-0.11275,0.056897,-0.21626,-0.037024,-0.45988
-0.61357,0.0054186,-0.041561,0.046602,-0.17699,-0.13475,0.89681
-0.61262,-0.019303,0.048413,-0.074745,-0.0066274,0.029764,-0.46552
-0.61181,-0.095228,-0.15658,0.034642,-0.1652,-0.0013525,0.17795
-0.61152,-0.0003394,0.022251,-0.070828,0.047288,-0.010819,-0.2753
-0.61123,0.018652,0.11203,-0.071574,0.08872,0.098887,-1.058
-0.61101,0.013182,0.19807,-0.080432,-0.015029,0.13323,-0.61342
-0.60984,0.015647,0.049416,-0.012827,-0.029432,0.062511,-0.9423
-0.60932,-0.052156,-0.14742,0.093315,-0.086679,-0.14234,0.39965
-0.60903,0.010431,-0.017985,0.010744,-0.019139,-0.062798,-0.17835
-0.60845,-0.015994,-0.039377,-0.064186,0.078078,0.11567,-0.80177
-0.60793,-0.0050798,-0.1689,0.023821,-0.048435,-0.068461,0.19663
-0.60771,-0.024568,-0.11836,0.018185,-0.15919,-0.046063,0.78041
-0.6072,0.066114,0.12437,-0.089714,0.21182,0.046037,0.25152
-0.60596,-0.060061,-0.086914,-0.034309,-0.16946,-0.30485,1.3813
-0.60574,0.01179,-0.043884,-0.01072,0.0077167,0.023517,-0.011874
-0.60537,0.0002541,0.11217,-0.01528,0.19095,0.030341,-1.1038
-0.60515,-0.094531,-0.15069,0.0015459,-0.013864,0.026695,0.2476
-0.60398,0.034918,0.098555,-0.044427,0.028917,0.0063519,-0.84997
-0.60376,0.012023,0.11078,-0.030464,-0.067908,-0.054466,0.03185
-0.60325,-0.040842,-0.11255,0.053706,0.088604,-0.026582,0.30127
-0.60259,-0.0057222,0.075628,-0.006989,0.067544,0.040975,-0.9699
-0.6023,-0.011589,0.02388,-0.038116,0.16447,-0.0077579,-0.78375
-0.60193,0.045366,0.054434,0.028909,0.075349,-0.017445,0.50089
-0.60186,0.01448,0.11206,-0.088338,0.0073858,-0.072358,0.66787
-0.60179,0.026721,0.046238,-0.062104,0.21197,0.050812,-0.75013
-0.6012,-0.0067003,-0.041634,0.026203,0.043731,0.17538,-1.4676
-0.60076,0.0086063,0.037752,0.09261,-0.08349,-0.16119,0.62454
-0.59981,-0.014472,-0.029695,-0.061545,0.12203,0.049149,-0.6474
-0.59952,0.0002325,-0.057613,-0.0011317,0.069204,0.18849,-1.5565
-0.59937,0.0082088,0.2059,-0.11754,0.26387,0.13035,-0.18997
-0.59878,-0.04261,-0.053948,0.040832,0.079448,0.03343,-0.022897
-0.59871,-0.051868,0.0088132,0.00562,-0.10958,0.039626,-0.41449
-0.59842,-0.016208,-0.03474,0.076567,-0.30299,-0.25521,0.43403
-0.5982,0.01744,-0.010724,-0.0021205,0.13311,-0.013545,-0.26135
-0.59564,-0.0088215,0.047334,-0.044575,0.059825,-0.1442,0.046622
-0.5949,0.0079267,0.10269,-0.10679,0.29881,0.073746,-0.0057773
-0.59439,0.010227,0.10086,-0.072963,0.34012,0.1084,0.069584
-0.59425,-0.052748,0.016859,-0.032318,0.0071278,0.088814,-0.65714
-0.59322,-0.001168,0.078399,-0.063686,0.024377,0.15667,-0.30423
-0.59286,0.05797,0.10794,-0.039801,0.18429,-0.036457,-0.83441
-0.59257,0.0011669,0.072132,-0.056516,0.058961,-0.0095608,-0.61122
-0.59205,0.06099,0.16087,-0.047638,-0.035055,0.15177,-1.1536
-0.59154,-0.030121,-0.075907,0.082085,-0.14234,-0.089292,0.42528
-0.59117,0.040071,0.087703,-0.075852,0.16025,0.1491,-1.4249
-0.59095,0.024355,0.15451,-0.067983,0.16054,0.16832,-1.0212
-0.59044,-0.024417,-0.10713,-0.038893,0.15663,-0.044535,0.61196
-0.58949,-0.045699,-0.053062,-0.027793,0.040223,0.2058,-1.3361
-0.58934,0.052047,0.022629,-0.0387,0.12035,0.085385,-0.19396
-0.58912,-0.0075881,0.020583,0.068015,-0.16023,-0.094839,1.1275
-0.58905,-0.027983,-0.14604,0.13732,-0.28814,-0.10537,0.6293
-0.58898,0.0063391,0.044442,-0.054342,0.1263,-0.11523,0.048113
-0.58876,0.033192,-0.029032,0.0040349,-0.13613,-0.08938,0.45239
-0.5881,-0.048776,-0.13423,0.0469,0.098555,0.074572,-1.0493
-0.58795,0.032641,-0.050008,0.010299,-0.10922,-0.21607,1.2044
